title,author,venue_name,publish_date,url,code,crawl_timestamp
FedPop: Federated Population-based Hyperparameter Tuning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33732"" target=""_blank"">33732</a>",,2025-09-14 23:29:11
Federated Foundation Models on Heterogeneous Time Series,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33739"" target=""_blank"">33739</a>",,2025-09-14 23:29:11
DualGFL: Federated Learning with a Dual-Level Coalition-Auction Game,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33746"" target=""_blank"">33746</a>",,2025-09-14 23:29:11
Rethinking the Starting Point: Collaborative Pre-Training for Federated Downstream Tasks,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33764"" target=""_blank"">33764</a>",,2025-09-14 23:29:11
Creating Coherence in Federated Non-Negative Matrix Factorization,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33772"" target=""_blank"">33772</a>",,2025-09-14 23:29:11
Federated Binary Matrix Factorization Using Proximal Optimization,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33773"" target=""_blank"">33773</a>",,2025-09-14 23:29:11
Attribute Inference Attacks for Federated Regression Tasks,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33787"" target=""_blank"">33787</a>",,2025-09-14 23:29:11
How Does the Smoothness Approximation Method Facilitate Generalization for Federated Adversarial Learning?,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33788"" target=""_blank"">33788</a>",,2025-09-14 23:29:11
Large Language Models Enhanced Personalized Graph Neural Architecture Search in Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33814"" target=""_blank"">33814</a>",,2025-09-14 23:29:11
SADBA: Self-Adaptive Distributed Backdoor Attack Against Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33820"" target=""_blank"">33820</a>",,2025-09-14 23:29:11
Scalable Federated One-Step Multi-View Clustering with Tensorized Regularization,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33822"" target=""_blank"">33822</a>",,2025-09-14 23:29:11
Virtual Nodes Can Help: Tackling Distribution Shifts in Federated Graph Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33830"" target=""_blank"">33830</a>",,2025-09-14 23:29:11
FedCFA: Alleviating Simpson’s Paradox in Model Aggregation with Counterfactual Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33942"" target=""_blank"">33942</a>",,2025-09-14 23:29:11
MFL-Owner: Ownership Protection for Multi-modal Federated Learning via Orthogonal Transform Watermark,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/32313"" target=""_blank"">32313</a>",,2025-09-14 23:29:11
Multimodal Fusion Using Multi-View Domains for Data Heterogeneity in Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33839"" target=""_blank"">33839</a>",,2025-09-14 23:29:11
Capture Global Feature Statistics for One-Shot Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33862"" target=""_blank"">33862</a>",,2025-09-14 23:29:11
Exploring Vacant Classes in Label-Skewed Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33864"" target=""_blank"">33864</a>",,2025-09-14 23:29:11
A New Federated Learning Framework Against Gradient Inversion Attacks,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33865"" target=""_blank"">33865</a>",,2025-09-14 23:29:11
Federated Causally Invariant Feature Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33866"" target=""_blank"">33866</a>",,2025-09-14 23:29:11
Federated Assemblies,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33520"" target=""_blank"">33520</a>",,2025-09-14 23:29:11
DCHM: Dynamic Collaboration of Heterogeneous Models Through Isomerism Learning in a Blockchain-Powered Federated Learning Framework,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33877"" target=""_blank"">33877</a>",,2025-09-14 23:29:11
FedAA: A Reinforcement Learning Perspective on Adaptive Aggregation for Fair and Robust Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33878"" target=""_blank"">33878</a>",,2025-09-14 23:29:11
TRAIL: Trust-Aware Client Scheduling for Semi-Decentralized Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33524"" target=""_blank"">33524</a>",,2025-09-14 23:29:11
PA3Fed: Period-Aware Adaptive Aggregation for Improved Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33912"" target=""_blank"">33912</a>",,2025-09-14 23:29:11
Federated Learning with Heterogeneous LLMs: Integrating Small Student Client Models with a Large Hungry Model,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35332"" target=""_blank"">35332</a>",,2025-09-14 23:29:11
Graph Consistency and Diversity Measurement for Federated Multi-View Clustering,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34277"" target=""_blank"">34277</a>",,2025-09-14 23:29:11
Learn How to Query from Unlabeled Data Streams in Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34287"" target=""_blank"">34287</a>",,2025-09-14 23:29:11
Little Is Enough: Boosting Privacy by Sharing Only Hard Labels in Federated Semi-Supervised Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33678"" target=""_blank"">33678</a>",,2025-09-14 23:29:11
Reputation-aware Revenue Allocation for Auction-based Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34296"" target=""_blank"">34296</a>",,2025-09-14 23:29:11
ConFREE: Conflict-free Client Update Aggregation for Personalized Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34449"" target=""_blank"">34449</a>",,2025-09-14 23:29:11
FedGOG: Federated Graph Out-of-Distribution Generalization with Diffusion Data Exploration and Latent Embedding Decorrelation,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34459"" target=""_blank"">34459</a>",,2025-09-14 23:29:11
FedSA: A Unified Representation Learning via Semantic Anchors for Prototype-based Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34464"" target=""_blank"">34464</a>",,2025-09-14 23:29:11
Improving Federated Domain Generalization Through Dynamical Weights Calculated from Data Influences on Global Model Update,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34468"" target=""_blank"">34468</a>",,2025-09-14 23:29:11
Single-Loop Federated Actor-Critic across Heterogeneous Environments,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34469"" target=""_blank"">34469</a>",,2025-09-14 23:29:11
Learning Together Securely: Prototype-Based Federated Multi-Modal Hashing for Safe and Efficient Multi-Modal Retrieval,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34475"" target=""_blank"">34475</a>",,2025-09-14 23:29:11
FedHM: Efficient federated learning for heterogeneous models via low-rank factorization,,AI,2025,"<a href=""https://www.sciencedirect.com/science/article/pii/S0004370225000529"" target=""_blank"">S00043702250</a>",,2025-09-14 23:29:11
Federated Retrieval Augmented Generation for Multi-Product Question Answering,,COLING (Industry),2025,"<a href=""https://aclanthology.org/2025.coling-industry.33/"" target=""_blank""></a>",,2025-09-14 23:29:11
FedCSR: A Federated Framework for Multi-Platform Cross-Domain Sequential Recommendation with Dual Contrastive Learning,,COLING,2025,"<a href=""https://aclanthology.org/2025.coling-main.581/"" target=""_blank""></a>",,2025-09-14 23:29:11
Federated Incremental Named Entity Recognition.,,COLING,2025,"<a href=""https://aclanthology.org/2025.coling-main.13/"" target=""_blank""></a>",,2025-09-14 23:29:11
FedMKT: Federated Mutual Knowledge Transfer for Large and Small Language Models.,,COLING,2025,"<a href=""https://aclanthology.org/2025.coling-main.17/"" target=""_blank""></a>",,2025-09-14 23:29:11
Gradient Inversion Attack in Federated Learning: Exposing Text Data through Discrete Optimization.,,COLING,2025,"<a href=""https://aclanthology.org/2025.coling-main.176/"" target=""_blank""></a>",,2025-09-14 23:29:11
FedLEKE: Federated Locate-then-Edit Knowledge Editing for Multi-Client Collaboration,,ACL Findings,2025,"<a href=""https://aclanthology.org/2025.findings-acl.733/"" target=""_blank""></a>",,2025-09-14 23:29:11
Communication-Efficient and Tensorized Federated Fine-Tuning of Large Language Models,,ACL Findings,2025,"<a href=""https://aclanthology.org/2025.findings-acl.1241/"" target=""_blank""></a>",,2025-09-14 23:29:11
FedDQC: Data Quality Control in Federated Instruction-tuning of Large Language Models,,ACL Findings,2025,"<a href=""https://aclanthology.org/2025.findings-acl.791/"" target=""_blank""></a>",,2025-09-14 23:29:11
Federated Data-Efficient Instruction Tuning for Large Language Models,,ACL Findings,2025,"<a href=""https://aclanthology.org/2025.findings-acl.803/"" target=""_blank""></a>",,2025-09-14 23:29:11
FedEx-LoRA: Exact Aggregation for Federated and Efficient Fine-Tuning of Large Language Models,,ACL,2025,"<a href=""https://aclanthology.org/2025.acl-long.67/"" target=""_blank""></a>",,2025-09-14 23:29:11
Towards Robust and Efficient Federated Low-Rank Adaptation with Heterogeneous Clients,,ACL,2025,"<a href=""https://aclanthology.org/2025.acl-long.19/"" target=""_blank""></a>",,2025-09-14 23:29:11
Physical unclonable in-memory computing for simultaneous protecting private data and deep learning models,PKU,Nat. Commun.,2025,"<a href=""https://www.nature.com/articles/s41467-025-56412-w"" target=""_blank"">s41467-025-5</a>",,2025-09-14 23:29:11
Distributed cross-learning for equitable federated models - privacy-preserving prediction on data from five California hospitals,Yale University; UCSD,Nat. Commun.,2025,"<a href=""https://www.nature.com/articles/s41467-025-56510-9"" target=""_blank"">s41467-025-5</a>",,2025-09-14 23:29:11
Data-driven federated learning in drug discovery with knowledge distillation,Lhasa Limited,Nat. Mach. Intell.,2025,"<a href=""https://www.nature.com/articles/s42256-025-00991-2"" target=""_blank"">s42256-025-0</a>","<a href=""https://github.com/LhasaLimited/FLuID_POC"" target=""_blank"">LhasaLimited</a>",2025-09-14 23:29:11
Towards fairness-aware and privacy-preserving enhanced collaborative learning for healthcare,HIT,Nat. Commun.,2025,"<a href=""https://www.nature.com/articles/s41467-025-58055-3"" target=""_blank"">s41467-025-5</a>","<a href=""https://github.com/paridis-11/DynamicFL"" target=""_blank"">paridis-11</a>",2025-09-14 23:29:11
Achieving flexible fairness metrics in federated medical imaging,CUHK,Nat. Commun.,2025,"<a href=""https://www.nature.com/articles/s41467-025-58549-0"" target=""_blank"">s41467-025-5</a>","<a href=""https://zenodo.org/records/15203267"" target=""_blank"">records</a>",2025-09-14 23:29:11
A framework reforming personalized Internet of Things by federated meta-learning,SYSU,Nat. Commun.,2025,"<a href=""https://www.nature.com/articles/s41467-025-59217-z"" target=""_blank"">s41467-025-5</a>","<a href=""https://github.com/IntelligentSystemsLab/generic_and_open_learning_federator/"" target=""_blank"">generic_and_open_learning_federator</a>",2025-09-14 23:29:11
Federated learning using a memristor compute-in-memory chip with in situ physical unclonable function and true random number generator,,Nat. Electron.,2025,"<a href=""https://www.nature.com/articles/s41928-025-01390-6"" target=""_blank"">s41928-025-0</a>",,2025-09-14 23:29:11
A fully open AI foundation model applied to chest radiography,,Nature,2025,"<a href=""https://www.nature.com/articles/s41586-025-09079-8"" target=""_blank"">s41586-025-0</a>","<a href=""https://github.com/jlianglab/Ark"" target=""_blank"">jlianglab</a>",2025-09-14 23:29:11
Towards fair decentralized benchmarking of healthcare AI algorithms with the Federated Tumor Segmentation (FeTS) challenge,,Nat. Commun.,2025,"<a href=""https://www.nature.com/articles/s41467-025-60466-1"" target=""_blank"">s41467-025-6</a>","<a href=""https://github.com/mlcommons/medperf/tree/fets-challenge"" target=""_blank"">tree</a>",2025-09-14 23:29:11
Personalized Label Inference Attack in Federated Transfer Learning via Contrastive Meta Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34438"" target=""_blank"">34438</a>",,2025-09-14 23:29:11
Rethinking Byzantine Robustness in Federated Recommendation from Sparse Aggregation Perspective,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33455"" target=""_blank"">33455</a>",,2025-09-14 23:29:11
Asynchronous Federated Clustering with Unknown Number of Clusters,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34429"" target=""_blank"">34429</a>",,2025-09-14 23:29:11
MultiSFL: Towards Accurate Split Federated Learning via Multi-Model Aggregation and Knowledge Replay,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/32076"" target=""_blank"">32076</a>",,2025-09-14 23:29:11
Overcoming Heterogeneous Data in Federated Medical Vision-Language Pre-training: A Triple-Embedding Model Selector Approach,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/32807"" target=""_blank"">32807</a>",,2025-09-14 23:29:11
Federated Weakly Supervised Video Anomaly Detection with Multimodal Prompt,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35398"" target=""_blank"">35398</a>",,2025-09-14 23:29:11
Tackling Intertwined Data and Device Heterogeneities in Federated Learning with Unlimited Staleness,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35405"" target=""_blank"">35405</a>",,2025-09-14 23:29:11
Reinforcement Active Client Selection for Federated Heterogeneous Graph Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35409"" target=""_blank"">35409</a>",,2025-09-14 23:29:11
FedFSL-CFRD: Personalized Federated Few-Shot Learning with Collaborative Feature Representation Disentanglement,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35423"" target=""_blank"">35423</a>",,2025-09-14 23:29:11
Cluster Based Heterogeneous Federated Foundation Model Adaptation and Fine-Tuning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35426"" target=""_blank"">35426</a>",,2025-09-14 23:29:11
Decentralized Federated Learning with Model Caching on Mobile Agents,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35429"" target=""_blank"">35429</a>",,2025-09-14 23:29:11
Defending Against Sophisticated Poisoning Attacks with RL-based Aggregation in Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34733"" target=""_blank"">34733</a>",,2025-09-14 23:29:11
Federated Recommendation with Explicitly Encoding Item Bias,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33395"" target=""_blank"">33395</a>",,2025-09-14 23:29:11
Fed-DFA: Federated Distillation for Heterogeneous Model Fusion Through the Adversarial Lens,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35444"" target=""_blank"">35444</a>",,2025-09-14 23:29:11
Federated Graph Anomaly Detection Through Contrastive Learning with Global Negative Pairs,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35458"" target=""_blank"">35458</a>",,2025-09-14 23:29:11
PFedCS: A Personalized Federated Learning Method for Enhancing Collaboration among Similar Classifiers,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35460"" target=""_blank"">35460</a>",,2025-09-14 23:29:11
Flexible Sharpness-Aware Personalized Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35475"" target=""_blank"">35475</a>",,2025-09-14 23:29:11
Generating Synthetic Data for Unsupervised Federated Learning of Cross-Modal Retrieval,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34415"" target=""_blank"">34415</a>",,2025-09-14 23:29:11
Pilot: Building the Federated Multimodal Instruction Tuning Framework,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35476"" target=""_blank"">35476</a>",,2025-09-14 23:29:11
Federated Learning with Sample-level Client Drift Mitigation,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35480"" target=""_blank"">35480</a>",,2025-09-14 23:29:11
A High-Efficiency Federated Learning Method Using Complementary Pruning for D2D Communication (Student Abstract),,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35318"" target=""_blank"">35318</a>",,2025-09-14 23:29:11
Federated Graph Condensation with Information Bottleneck Principles,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33417"" target=""_blank"">33417</a>",,2025-09-14 23:29:11
FedVCK: Non-IID Robust and Communication-Efficient Federated Learning via Valuable Condensed Knowledge for Medical Image Analysis,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35497"" target=""_blank"">35497</a>",,2025-09-14 23:29:11
GAS: Generative Activation-Aided Asynchronous Split Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/35503"" target=""_blank"">35503</a>",,2025-09-14 23:29:11
First-Order Federated Bilevel Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34355"" target=""_blank"">34355</a>",,2025-09-14 23:29:11
pFedES: Generalized Proxy Feature Extractor Sharing for Model Heterogeneous Personalized Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34368"" target=""_blank"">34368</a>",,2025-09-14 23:29:11
Modeling Inter-Intra Heterogeneity for Graph Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34378"" target=""_blank"">34378</a>",,2025-09-14 23:29:11
Multifaceted User Modeling in Recommendation: A Federated Foundation Models Approach,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33440"" target=""_blank"">33440</a>",,2025-09-14 23:29:11
LoGoFair: Post-Processing for Local and Global Fairness in Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34404"" target=""_blank"">34404</a>",,2025-09-14 23:29:11
HaCore: Efficient Coreset Construction with Locality Sensitive Hashing for Vertical Federated Learning,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/34409"" target=""_blank"">34409</a>",,2025-09-14 23:29:11
EFSkip: A New Error Feedback with Linear Speedup for Compressed Federated Learning with Arbitrary Data Heterogeneity,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33700"" target=""_blank"">33700</a>",,2025-09-14 23:29:11
Personalized Federated Learning for Spatio-Temporal Forecasting: A Dual Semantic Alignment-Based Contrastive Approach,,AAAI,2025,"<a href=""https://ojs.aaai.org/index.php/AAAI/article/view/33328"" target=""_blank"">33328</a>",,2025-09-14 23:29:11
Self-Comparison for Dataset-Level Membership Inference in Large (Vision-)Language Model,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714703"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
Dealing with Noisy Data in Federated Learning: An Incentive Mechanism with Flexible Pricing,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714961"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
Coordinating Computational Capacity for Adaptive Federated Learning in Heterogeneous Edge Computing Systems,,TPDS,2025,"<a href=""https://ieeexplore.ieee.org/document/11017399"" target=""_blank"">11017399</a>",,2025-09-14 23:29:11
Boosting Resource-Constrained Federated Learning Systems With Guessed Updates,,TPDS,2025,"<a href=""https://ieeexplore.ieee.org/document/11029620"" target=""_blank"">11029620</a>",,2025-09-14 23:29:11
Hourglass: Enabling Efficient Split Federated Learning with Data Parallelism,,EuroSys,2025,"<a href=""https://dl.acm.org/doi/10.1145/3689031.3717467"" target=""_blank"">3689031.3717</a>",,2025-09-14 23:29:11
SAFE: A Scalable Homomorphic Encryption Accelerator for Vertical Federated Learning,,TCAD,2025,"<a href=""https://ieeexplore.ieee.org/document/10750502"" target=""_blank"">10750502</a>",,2025-09-14 23:29:11
pFed-Litho: Lithography Modeling With a Personalized Federated Learning-Based Framework,,TCAD,2025,"<a href=""https://ieeexplore.ieee.org/document/10782991"" target=""_blank"">10782991</a>",,2025-09-14 23:29:11
Energy-Aware Heterogeneous Federated Learning via Approximate DNN Accelerators,,TCAD,2025,"<a href=""https://ieeexplore.ieee.org/document/10771979"" target=""_blank"">10771979</a>",,2025-09-14 23:29:11
Horizontal Federated Heterogeneous Graph Learning: A Multi-Scale Adaptive Solution to Data Distribution Challenges,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714722"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
FLock: Robust and Privacy-Preserving Federated Learning based on Practical Blockchain State Channels,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714666"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
MoCFL: Mobile Cluster Federated Learning Framework for Highly Dynamic Network,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714515"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
Federated Graph Anomaly Detection via Disentangled Representation Learning,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714567"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
FedMobile: Enabling Knowledge Contribution-aware Multi-modal Federated Learning with Incomplete Modalities,,WWW,2025,"<a href=""https://doi.org/10.1145/3696410.3714623"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
Subgraph Federated Unlearning,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714821"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
Personalized Federated Recommendation for Cold-Start Users via Adaptive Knowledge Fusion,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714635"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
NI-GDBA: Non-Intrusive Distributed Backdoor Attack Based on Adaptive Perturbation on Federated Graph Learning,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714630"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
FedRIR: Rethinking Information Representation in Federated Learning,,WWW,2025,"<a href=""https://doi.org/10.1145/3696410.3714612"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
PM-MOE: Mixture of Experts on Private Model Parameters for Personalized Federated Learning,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714561"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
FedCSpc: A Cross-Silo Federated Learning System With Error-Bounded Lossy Parameter Compression,,TPDS,2025,"<a href=""https://ieeexplore.ieee.org/document/10978107"" target=""_blank"">10978107</a>",,2025-09-14 23:29:11
An Efficient Speculative Federated Tree Learning System With a Lightweight NN-Based Predictor,,TPDS,2025,"<a href=""https://ieeexplore.ieee.org/document/11045215"" target=""_blank"">11045215</a>",,2025-09-14 23:29:11
"PAPAYA Federated Analytics Stack: Engineering Privacy, Scalability and Practicality",,NSDI,2025,"<a href=""https://www.usenix.org/conference/nsdi25/presentation/srinivas"" target=""_blank"">srinivas</a>",,2025-09-14 23:29:11
FedLoRE: Communication-Efficient and Personalized Edge Intelligence Framework via Federated Low-Rank Estimation,,TPDS,2025,"<a href=""https://ieeexplore.ieee.org/document/10916512"" target=""_blank"">10916512</a>",,2025-09-14 23:29:11
Adaptive Incentivize for Federated Learning With Cloud-Edge Collaboration Under Multi-Level Information Sharing,,TC,2025,"<a href=""https://ieeexplore.ieee.org/document/10985790"" target=""_blank"">10985790</a>",,2025-09-14 23:29:11
Asymmetrically Decentralized Federated Learning,,TC,2025,"<a href=""https://ieeexplore.ieee.org/document/10998940"" target=""_blank"">10998940</a>",,2025-09-14 23:29:11
DegaFL: Decentralized Gradient Aggregation for Cross-Silo Federated Learning,,TPDS,2025,"<a href=""https://ieeexplore.ieee.org/document/10756624"" target=""_blank"">10756624</a>",,2025-09-14 23:29:11
Privacy-preserving multicenter differential protein abundance analysis with FedProt,,Nat. Comput. Sci.,2025,"<a href=""https://www.nature.com/articles/s43588-025-00832-7"" target=""_blank"">s43588-025-0</a>","<a href=""https://github.com/Freddsle/FedProt"" target=""_blank"">Freddsle</a>",2025-09-14 23:29:11
Provably Robust Federated Reinforcement Learning,,WWW,2025,"<a href=""https://dl.acm.org/doi/10.1145/3696410.3714728"" target=""_blank"">3696410.3714</a>",,2025-09-14 23:29:11
Local Composite Saddle Point Optimization,Purdue University,ICLR,2024,"<a href=""https://openreview.net/forum?id=kklwv4c4dI"" target=""_blank"">forum?id=kkl</a>",,2025-09-14 23:29:11
Enhancing Neural Training via a Correlated Dynamics Model,TIIT,ICLR,2024,"<a href=""https://openreview.net/forum?id=c9xsaASm9L"" target=""_blank"">forum?id=c9x</a>",,2025-09-14 23:29:11
Towards Eliminating Hard Label Constraints in Gradient Inversion Attacks,CAS,ICLR,2024,"<a href=""https://openreview.net/forum?id=s8cMuxI5gu"" target=""_blank"">forum?id=s8c</a>","<a href=""https://github.com/ybwang119/label_recovery"" target=""_blank"">ybwang119</a>",2025-09-14 23:29:11
Understanding Convergence and Generalization in Federated Learning through Feature Learning Theory,RIKEN AIP,ICLR,2024,"<a href=""https://openreview.net/forum?id=EcetCr4trp"" target=""_blank"">forum?id=Ece</a>",,2025-09-14 23:29:11
Accelerated Convergence of Stochastic Heavy Ball Method under Anisotropic Gradient Noise,HKUST,ICLR,2024,"<a href=""https://openreview.net/forum?id=CIqjp9yTDq"" target=""_blank"">forum?id=CIq</a>",,2025-09-14 23:29:11
Like Oil and Water: Group Robustness Methods and Poisoning Defenses Don't Mix,UMCP,ICLR,2024,"<a href=""https://openreview.net/forum?id=rM9VJPB20F"" target=""_blank"">forum?id=rM9</a>",,2025-09-14 23:29:11
Teach LLMs to Phish: Stealing Private Information from Language Models,Princeton University,ICLR,2024,"<a href=""https://openreview.net/forum?id=qo21ZlfNu6"" target=""_blank"">forum?id=qo2</a>",,2025-09-14 23:29:11
EControl: Fast Distributed Optimization with Compression and Error Control,Saarland University,ICLR,2024,"<a href=""https://openreview.net/forum?id=lsvlvWB9vz"" target=""_blank"">forum?id=lsv</a>",,2025-09-14 23:29:11
Constructing Adversarial Examples for Vertical Federated Learning: Optimal Client Corruption through Multi-Armed Bandit,HKUST,ICLR,2024,"<a href=""https://openreview.net/forum?id=m52uU0dVbH"" target=""_blank"">forum?id=m52</a>",,2025-09-14 23:29:11
FedHyper: A Universal and Robust Learning Rate Scheduler for Federated Learning with Hypergradient Descent,UMCP,ICLR,2024,"<a href=""https://openreview.net/forum?id=Kl9CqKf7h6"" target=""_blank"">forum?id=Kl9</a>","<a href=""https://github.com/ATP-1010/FedHyper"" target=""_blank"">ATP-1010</a>",2025-09-14 23:29:11
Heterogeneous Personalized Federated Learning by Local-Global Updates Mixing via Convergence Rate,CUHK,ICLR,2024,"<a href=""https://openreview.net/forum?id=7pWRLDBAtc"" target=""_blank"">forum?id=7pW</a>",,2025-09-14 23:29:11
Not One Less: Exploring Interplay between User Profiles and Items in Untargeted Attacks against Federated Recommendation,,CCS,2024,"<a href=""https://dl.acm.org/doi/10.1145/3658644.3670365"" target=""_blank"">3658644.3670</a>",,2025-09-14 23:29:11
