title,author,venue_name,publish_date,url,code,crawl_timestamp
Forget Unlearning: Towards True Data-Deletion in Machine Learning,"Rishav Chourasia, Neil Shah, Reza Shokri","<ul><li><span style=""color:#FF5733;"">Submitted to ICLR 2023</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-10-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/61963d8b10002578f39810c63dc24fdf42a920dc.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2210.08911v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 23:34:30
From Adaptive Query Release to Machine Unlearning,"Enayat Ullah, Raman Arora","<ul><li><span style=""color:#FF5733;"">Submitted to ICLR 2023</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-07-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/ca9300afa27a5e288f00410b0655430fc659992f.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2307.11228v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 23:34:30
GNNDelete: A General Strategy for Unlearning in Graph Neural Networks,"Jiali Cheng, George Dasoulas, Huan He, Chirag Agarwal, Marinka Zitnik","<ul><li><span style=""color:#FF5733;"">ICLR 2023 poster</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/d344e51366b6eeb1347bf96857a1cdeb5ca03e64.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2302.13406v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/gnndelete-a-general-strategy-for-unlearning/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
GraphEditor: An Efficient Graph Representation Learning and Unlearning Approach,"Weilin Cong, Mehrdad Mahdavi","<ul><li><span style=""color:#FF5733;"">Submitted to ICLR 2023</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-02</span></li>","<ul><li><a href=""https://openreview.net/pdf/017f650ac1f493fe2a728573c7237e9f67ab6806.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Hidden Poison: Machine Unlearning Enables Camouflaged Poisoning Attacks,"Jimmy Z. Di, Jack Douglas, Jayadev Acharya, Gautam Kamath, Ayush Sekhari","<ul><li><span style=""color:#FF5733;"">Submitted to ICLR 2023</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-12-01</span></li>","<ul><li><a href=""http://papers.nips.cc/paper_files/paper/2023/hash/8b4add8b0aa8749d80a34ca5d941c355-Abstract-Conference.html"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2212.10717v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/hidden-poison-machine-unlearning-enables/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Knowledge Removal in Sampling-based Bayesian Inference,"Shaopeng Fu, Fengxiang He, Dacheng Tao","<ul><li><span style=""color:#FF5733;"">ICLR 2022 Poster</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-29</span></li>","<ul><li><a href=""https://openreview.net/pdf/a42ad90a502167268f1ba4c67f57150bf59ccbc9.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/knowledge-removal-in-sampling-based-bayesian/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Knowledge Unlearning for Mitigating Privacy Risks in Language Models,"Joel Jang, Dongkeun Yoon, Sohee Yang, Sungmin Cha, Moontae Lee, Lajanugen Logeswaran, Minjoon Seo","<ul><li><span style=""color:#FF5733;"">Submitted to ICLR 2023</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-10-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/b13e3c3cdc06b81ed93687d74823ddd0aef79674.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2210.01504v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 2 code implementations](https://www.catalyzex.com/paper/knowledge-unlearning-for-mitigating-privacy/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li><li><a href=""https://github.com/joeljang/knowledge-unlearning."" target=""_blank"" style=""color:#3357FF;"">[arXiv - joeljang]</a></li></ul>",2025-07-17 23:34:30
"Learn, Unlearn and Relearn: An Online Learning Paradigm for Deep Neural
  Networks","Vijaya Raghavan T. Ramkumar, Elahe Arani, Bahram Zonooz","<ul><li><span style=""color:#FF5733;"">Trans. Mach. Learn. Res.</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-03-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/e61ee961464c8ff0055125464944b1b3ca4bb37a.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2303.10455v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/learn-unlearn-and-relearn-an-online-learning/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Learnability Lock: Authorized Learnability Control Through Adversarial Invertible Transformations,"Weiqi Peng, Jinghui Chen","<ul><li><span style=""color:#FF5733;"">ICLR 2022 Poster</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-29</span></li>","<ul><li><a href=""https://openreview.net/pdf/2cff7d73a77a8a9d3e795578321db17a9d903f78.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Learnability for the Information Bottleneck,"Tailin Wu, Ian Fischer, Isaac Chuang, Max Tegmark","<ul><li><span style=""color:#FF5733;"">LLD 2019</span></li></ul>","<li><span style=""color:#FF5733;"">2019-04-17</span></li>","<ul><li><a href=""https://openreview.net/pdf/1290e4dc7b5d511b8b213f53c54006475d031bfc.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/learnability-for-the-information-bottleneck/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
"Learning to Unlearn: Instance-wise Unlearning for Pre-trained
  Classifiers","Sungmin Cha, Sungjun Cho, Dasol Hwang, Honglak Lee, Taesup Moon, Moontae Lee","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/1585955fbb6a21ecaffddbfdc6b2ea3295f75b02.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2301.11578v3"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 23:34:30
Limitations of Active Learning With Deep Transformer Language Models,"Mike D'Arcy, Doug Downey","<ul><li><span style=""color:#FF5733;"">ICLR 2022 Submitted</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-29</span></li>","<ul><li><a href=""https://openreview.net/pdf/a2ea6f8a8167a4a7fff1af16e65b62503c2064ef.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Machine Unlearning of Federated Clusters,"Chao Pan, Jin Sima, Saurav Prakash, Vishal Rana, Olgica Milenkovic","<ul><li><span style=""color:#FF5733;"">ICLR 2023 poster</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-10-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/51ee65b11a32de7ad446a5917d748f9da5399714.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2210.16424v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/machine-unlearning-of-federated-clusters/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li><li><a href=""https://github.com/thupchnsky/mufc."" target=""_blank"" style=""color:#3357FF;"">[arXiv - thupchnsky]</a></li></ul>",2025-07-17 23:34:30
Multitask Soft Option Learning,"Maximilian Igl, Andrew Gambardella, Jinke He, Nantas Nardelli, N. Siddharth, Wendelin Böhmer, Shimon Whiteson","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/5e7c12118369a575ab52f9fb553689c36468b080.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/multitask-soft-option-learning/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
One-Pixel Shortcut: On the Learning Preference of Deep Neural Networks,"Shutong Wu, Sizhe Chen, Cihang Xie, Xiaolin Huang","<ul><li><span style=""color:#FF5733;"">ICLR 2023 notable top 25%</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-02</span></li>","<ul><li><a href=""https://openreview.net/pdf/b69561625d5ce4388db999c205fdb5a8b988725e.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/one-pixel-shortcut-on-the-learning-preference/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Provable Robustness against Wasserstein Distribution Shifts via Input Randomization,"Aounon Kumar, Alexander Levine, Tom Goldstein, Soheil Feizi","<ul><li><span style=""color:#FF5733;"">ICLR 2023 poster</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-02</span></li>","<ul><li><a href=""https://openreview.net/pdf/2fb6806a7944ccfc8c512bcb53fd1b093b7abb59.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Re-examining Routing Networks for Multi-task Learning,"Limeng Cui, Aaron Jaech","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/ccfd01af0f48fe0ec1fd92cb935ffda8aec55acd.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Removing the Representation Error of GAN Image Priors Using the Deep Decoder,"Max Daniels, Reinhard Heckel, Paul Hand","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/56299323b2e5f0c8e7f4d71399a49fccc8259f71.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Robust Unlearnable Examples: Protecting Data Privacy Against Adversarial Learning,"Shaopeng Fu, Fengxiang He, Yang Liu, Li Shen, Dacheng Tao","<ul><li><span style=""color:#FF5733;"">ICLR 2022 Poster</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-03-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/cb11d28b469a29f68dc6043214ae3f4f579b360a.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2203.14533v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/robust-unlearnable-examples-protecting-data/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li><li><a href=""https://github.com/fshp971/robust-unlearnable-examples"" target=""_blank"" style=""color:#3357FF;"">[arXiv - fshp971]</a></li></ul>",2025-07-17 23:34:30
Sub-Task Decomposition Enables Learning in Sequence to Sequence Tasks,"Noam Wies, Yoav Levine, Amnon Shashua","<ul><li><span style=""color:#FF5733;"">ICLR 2023 poster</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-02</span></li>","<ul><li><a href=""https://openreview.net/pdf/0e2acc3ed9aaaff91e94533aa1eb2cec3a27915b.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/sub-task-decomposition-enables-learning-in/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
The Brainy Student: Scalable Unlearning by Selectively Disobeying the Teacher,"Meghdad Kurmanji, Peter Triantafillou, Eleni Triantafillou","<ul><li><span style=""color:#FF5733;"">Submitted to ICLR 2023</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-02</span></li>","<ul><li><a href=""https://openreview.net/pdf/c592033920ff62f8a918571339844556ea7ffb43.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Toward Understanding Generalization of Over-parameterized Deep ReLU network trained with SGD in Student-teacher Setting,Yuandong Tian,"<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/47c8a01f61aca9bacd032a057aba0de0ac97f717.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Training wide residual networks for deployment using a single bit for each weight,Mark D. McDonnell,"<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/861cb006a62eb71925571a5d4979901d047a92ea.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 4 code implementations](https://www.catalyzex.com/paper/training-wide-residual-networks-for/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Transferable Unlearnable Examples,"Jie Ren, Han Xu, Yuxuan Wan, Xingjun Ma, Lichao Sun, Jiliang Tang","<ul><li><span style=""color:#FF5733;"">ICLR 2023 poster</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-10-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/f1560bffa01d96ba8fa3a391e8b64971dad2d5e6.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2210.10114v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 23:34:30
Turning a Curse Into a Blessing: Enabling Data-Free Backdoor Unlearning via Stabilized Model Inversion,"Si Chen, Yi Zeng, Won Park, Tianhao Wang, Xun Chen, Lingjuan Lyu, Zhuoqing Mao, Ruoxi Jia","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/1324ba3b9a0f28c0414ba3a49258c5b38ca5213b.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Universal Unlearnable Examples: Cluster-wise Perturbations without Label-consistency,Jiaming Zhang,"<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net/pdf/b6bc02ad73fa6decf80ff0424ea6b9db280f17c7.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Unlearnable Examples: Making Personal Data Unexploitable,"Hanxun Huang, Xingjun Ma, Sarah Monazam Erfani, James Bailey, Yisen Wang","<ul><li><span style=""color:#FF5733;"">ICLR 2021 Spotlight</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/eb123b0f1c20d0c5d47b33fa7feca81748e02666.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2101.04898v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/unlearnable-examples-making-personal-data/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Unlearning Backdoor Attacks in Federated Learning,"Chen Wu, SENCUN ZHU, Prasenjit Mitra","<ul><li><span style=""color:#FF5733;"">ICLR 2023 BANDS Spotlight</span></li></ul>","<li><span style=""color:#FF5733;"">2023-03-05</span></li>","<ul><li><a href=""https://openreview.net/pdf/4e39585f831617ea3bd02b6b0a4d2e5eee358bf3.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:34:30
Unlearning with Fisher Masking,"Yufang Liu, Changzhi Sun, Yuanbin Wu, Aimin Zhou","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-10-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/b8addc9176543e887b9f67327758dab94a580b15.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2310.05331v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 23:34:30
Voint Cloud: Multi-View Point Cloud Representation for 3D Understanding ,"Abdullah Hamdi, Silvio Giancola, Bernard Ghanem","<ul><li><span style=""color:#FF5733;"">ICLR 2023 poster</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-02</span></li>","<ul><li><a href=""https://openreview.net/pdf/b3f85b26464b6cd916b9a66adb82d3d295c951c4.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 2 code implementations](https://www.catalyzex.com/paper/voint-cloud-multi-view-point-cloud/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-17 23:34:30
Another model not for the learning of language,"Jordan Kodner, Spencer Caplan, Charles Yang","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:33:37
Coded Machine Unlearning,"Nasser Aldaghri, Hessam Mahdavifar, Ahmad Beirami","<ul><li><span style=""color:#FF5733;"">IEEE Access</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2020-12-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/ACCESS.2021.3090019"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2012.15721v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 23:33:37
From Hope to Safety: Unlearning Biases of Deep Models by Enforcing the Right Reasons in Latent Space,"Maximilian Dreyer, Frederik Pahde, Christopher J. Anders, Wojciech Samek, Sebastian Lapuschkin","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://openreview.nethttps://arxiv.org/pdf/2308.09437"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:33:37
Invertible generative models for inverse problems: mitigating representation error and dataset bias,"Muhammad Asim, Max Daniels, Oscar Leong, Ali Ahmed, PAul HAnd","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">None</span></li>","<ul><li><a href=""https://openreview.net"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-17 23:33:37
